,Date,ES,CL
818,9/27/2005,1221.75,65.07
819,9/28/2005,1222.75,66.35
820,9/29/2005,1231.75,66.79
821,9/30/2005,1234.25,66.24
822,10/3/2005,1231.75,65.47
823,10/4/2005,1216.75,63.9
824,10/5/2005,1200.75,62.79
825,10/6/2005,1197,61.36
826,10/7/2005,1200,61.84
827,10/10/2005,1190,61.8
828,10/11/2005,1188.5,63.53
829,10/12/2005,1178.5,64.12
830,10/13/2005,1178,63.08
831,10/14/2005,1190,62.63
832,10/17/2005,1194.25,64.36
833,10/18/2005,1181.5,63.2
834,10/19/2005,1200.5,62.41
835,10/20/2005,1179.5,61.03
836,10/21/2005,1183.75,60.63
837,10/24/2005,1202.5,60.32
838,10/25/2005,1199,62.44
839,10/26/2005,1196,60.66
840,10/27/2005,1182.5,61.09
841,10/28/2005,1199.75,61.22
842,10/31/2005,1209.75,59.76
843,11/1/2005,1206.25,59.85
844,11/2/2005,1218,59.75
845,11/3/2005,1223.75,61.78
846,11/4/2005,1222,60.58
847,11/7/2005,1222.75,59.47
848,11/8/2005,1222.75,59.71
849,11/9/2005,1223.75,58.93
850,11/10/2005,1233.75,57.8
851,11/11/2005,1238,57.53
852,11/14/2005,1237.25,57.69
853,11/15/2005,1232.5,56.98
854,11/16/2005,1234.75,57.88
855,11/17/2005,1245.25,56.33
856,11/18/2005,1250.25,56.14
857,11/21/2005,1257,57.7
858,11/22/2005,1262,58.84
859,11/23/2005,1268.5,58.71
860,11/28/2005,1261,57.36
861,11/29/2005,1259.25,56.5
862,11/30/2005,1251,57.32
863,12/1/2005,1264.5,58.47
864,12/2/2005,1266,59.32
865,12/5/2005,1263.5,59.91
866,12/6/2005,1265.5,59.94
867,12/7/2005,1258,59.21
868,12/8/2005,1256.75,60.66
869,12/9/2005,1259.25,59.39
870,12/12/2005,1261,61.3
871,12/13/2005,1269,61.37
872,12/14/2005,1273.75,60.85
873,12/15/2005,1269.5,59.99
874,12/16/2005,1275,58.06
875,12/19/2005,1267.5,57.33
876,12/20/2005,1268,57.98
877,12/21/2005,1270,58.56
878,12/22/2005,1275.5,58.28
879,12/23/2005,1276.5,58.43
880,12/27/2005,1264,58.16
881,12/28/2005,1265.25,59.82
882,12/29/2005,1260,60.32
883,12/30/2005,1254.75,61.04
884,1/3/2006,1274.75,63.14
885,1/4/2006,1280.5,63.42
886,1/5/2006,1281.25,62.79
887,1/6/2006,1291.75,64.21
888,1/9/2006,1295,63.5
889,1/10/2006,1296,63.37
890,1/11/2006,1299.75,63.94
891,1/12/2006,1293.5,63.94
892,1/13/2006,1292.75,63.92
893,1/17/2006,1289.5,66.31
894,1/18/2006,1283.75,65.73
895,1/19/2006,1288.25,66.83
896,1/20/2006,1264.75,68.35
897,1/23/2006,1269.25,68.1
898,1/24/2006,1270.5,67.06
899,1/25/2006,1271,65.85
900,1/26/2006,1277.75,66.26
901,1/27/2006,1289.25,67.76
902,1/30/2006,1288.5,68.35
903,1/31/2006,1283.5,67.92
904,2/1/2006,1287.25,66.56
905,2/2/2006,1272,64.68
906,2/3/2006,1265.5,65.37
907,2/6/2006,1268.75,65.11
908,2/7/2006,1257.5,63.09
909,2/8/2006,1268.25,62.55
910,2/9/2006,1265.75,62.62
911,2/10/2006,1268.25,61.84
912,2/13/2006,1265.75,61.24
913,2/14/2006,1278.25,59.57
914,2/15/2006,1282.25,57.65
915,2/16/2006,1291.75,58.46
916,2/17/2006,1289,59.88
917,2/21/2006,1285.25,61.1
918,2/22/2006,1292.25,61.01
919,2/23/2006,1290.25,60.54
920,2/24/2006,1293,62.91
921,2/27/2006,1294,61
922,2/28/2006,1282.5,61.41
923,3/1/2006,1292,61.97
924,3/2/2006,1291.5,63.36
925,3/3/2006,1286.5,63.67
926,3/6/2006,1279.5,62.41
927,3/7/2006,1277.5,61.58
928,3/8/2006,1279.5,60.02
929,3/9/2006,1272,60.47
930,3/10/2006,1283,59.96
931,3/13/2006,1285.5,61.77
932,3/14/2006,1298.5,63.1
933,3/15/2006,1303.75,62.17
934,3/16/2006,1306.25,63.58
935,3/17/2006,1310.25,62.77
936,3/20/2006,1315.5,60.42
937,3/21/2006,1307.5,60.57
938,3/22/2006,1314.5,61.77
939,3/23/2006,1311.75,63.91
940,3/24/2006,1312.75,64.26
941,3/27/2006,1311,64.16
942,3/28/2006,1302.5,66.07
943,3/29/2006,1310,66.45
944,3/30/2006,1307.5,67.15
945,3/31/2006,1303.25,66.63
946,4/3/2006,1305.75,66.74
947,4/4/2006,1314.75,66.23
948,4/5/2006,1319,67.07
949,4/6/2006,1317.5,67.94
950,4/7/2006,1304,67.39
951,4/10/2006,1305.5,68.74
952,4/11/2006,1294,68.98
953,4/12/2006,1295.5,68.62
954,4/13/2006,1294.25,69.32
955,4/17/2006,1293,70.4
956,4/18/2006,1313.5,71.35
957,4/19/2006,1315.25,72.17
958,4/20/2006,1317,71.95
959,4/21/2006,1317,75.17
960,4/24/2006,1314.5,73.33
961,4/25/2006,1309.5,72.88
962,4/26/2006,1309,71.93
963,4/27/2006,1315,70.97
964,4/28/2006,1316,71.88
965,5/1/2006,1308.25,73.7
966,5/2/2006,1318,74.61
967,5/3/2006,1312.25,72.28
968,5/4/2006,1317,69.94
969,5/5/2006,1329,70.19
970,5/8/2006,1327.25,69.77
971,5/9/2006,1329.25,70.69
972,5/10/2006,1327.75,72.13
973,5/11/2006,1311.75,73.32
974,5/12/2006,1294.25,72.04
975,5/15/2006,1297.25,69.41
976,5/16/2006,1295,69.53
977,5/17/2006,1269,68.69
978,5/18/2006,1263,69.45
979,5/19/2006,1270.75,68.53
980,5/22/2006,1262,69.23
981,5/23/2006,1252.5,71.76
982,5/24/2006,1261,69.86
983,5/25/2006,1276,71.32
984,5/26/2006,1282.75,71.37
985,5/30/2006,1260,72.03
986,5/31/2006,1272,71.29
987,6/1/2006,1285.75,70.34
988,6/2/2006,1288.25,72.33
989,6/5/2006,1269.5,72.6
990,6/6/2006,1265.75,72.5
991,6/7/2006,1256,70.82
992,6/8/2006,1255.5,70.35
993,6/9/2006,1251,71.63
994,6/12/2006,1236.5,70.36
995,6/13/2006,1222,68.56
996,6/14/2006,1230.75,69.14
997,6/15/2006,1257,69.5
998,6/16/2006,1252.25,69.88
999,6/19/2006,1248.5,68.98
1000,6/20/2006,1252.5,68.94
1001,6/21/2006,1261.75,70.33
1002,6/22/2006,1256,70.84
1003,6/23/2006,1255.5,70.87
1004,6/26/2006,1260.25,71.8
1005,6/27/2006,1249.75,71.92
1006,6/28/2006,1257.75,72.19
1007,6/29/2006,1282.5,73.52
1008,6/30/2006,1279.5,73.93
1009,7/5/2006,1279.75,75.19
1010,7/6/2006,1282.75,75.14
1011,7/7/2006,1275,74.09
1012,7/10/2006,1277,73.61
1013,7/11/2006,1282.25,74.16
1014,7/12/2006,1268.25,74.95
1015,7/13/2006,1247.5,76.7
1016,7/14/2006,1242.25,77.03
1017,7/17/2006,1240.5,75.3
1018,7/18/2006,1245.75,73.54
1019,7/19/2006,1262.5,72.66
1020,7/20/2006,1254.25,73.08
1021,7/21/2006,1244.75,74.43
1022,7/24/2006,1267.5,75.05
1023,7/25/2006,1271.5,73.75
1024,7/26/2006,1273.25,73.94
1025,7/27/2006,1272.25,74.54
1026,7/28/2006,1284.25,73.24
1027,7/31/2006,1281.75,74.4
1028,8/1/2006,1276.75,74.91
1029,8/2/2006,1284.25,75.81
1030,8/3/2006,1287.25,75.46
1031,8/4/2006,1286,74.76
1032,8/7/2006,1282.25,76.98
1033,8/8/2006,1276.75,76.31
1034,8/9/2006,1271.5,76.35
1035,8/10/2006,1275.5,74
1036,8/11/2006,1272.25,74.35
1037,8/14/2006,1273.25,73.53
1038,8/15/2006,1287.75,73.05
1039,8/16/2006,1299,71.89
1040,8/17/2006,1301,70.06
1041,8/18/2006,1307,71.14
1042,8/21/2006,1302.25,72.45
1043,8/22/2006,1302,72.63
1044,8/23/2006,1297.75,71.76
1045,8/24/2006,1296,72.36
1046,8/25/2006,1297.5,72.51
1047,8/28/2006,1303.75,70.61
1048,8/29/2006,1305,69.71
1049,8/30/2006,1305,70.03
1050,8/31/2006,1305.5,70.26
1051,9/1/2006,1312.5,69.19
1052,9/4/2006,1316.25,68.02
1053,9/5/2006,1314.5,68.6
1054,9/6/2006,1302.75,67.5
1055,9/7/2006,1296.25,67.32
1056,9/8/2006,1299.25,66.25
1057,9/11/2006,1300.5,65.61
1058,9/12/2006,1313.75,63.76
1059,9/13/2006,1317.5,63.97
1060,9/14/2006,1318,63.22
1061,9/15/2006,1323.25,63.33
1062,9/18/2006,1334.25,63.8
1063,9/19/2006,1330.5,61.66
1064,9/20/2006,1336.5,60.46
1065,9/21/2006,1330.25,61.59
1066,9/22/2006,1326,60.55
1067,9/25/2006,1335.75,61.45
1068,9/26/2006,1346.75,61.01
1069,9/27/2006,1347.75,62.96
1070,9/28/2006,1347.25,62.76
1071,9/29/2006,1345.5,62.91
1072,10/2/2006,1340.5,61.03
1073,10/3/2006,1343.25,58.68
1074,10/4/2006,1358.25,59.41
1075,10/5/2006,1360.75,60.03
1076,10/6/2006,1358.75,59.76
1077,10/9/2006,1359.25,59.96
1078,10/10/2006,1360.75,58.52
1079,10/11/2006,1359,57.59
1080,10/12/2006,1370.75,57.86
1081,10/13/2006,1373.5,58.57
1082,10/16/2006,1376,59.94
1083,10/17/2006,1371.75,58.93
1084,10/18/2006,1372.5,57.65
1085,10/19/2006,1374.25,58.5
1086,10/20/2006,1375,56.82
1087,10/23/2006,1380.75,58.81
1088,10/24/2006,1384.75,59.35
1089,10/25/2006,1389.25,61.4
1090,10/26/2006,1393,60.36
1091,10/27/2006,1384.75,60.75
1092,10/30/2006,1383.25,58.36
1093,10/31/2006,1383.25,58.73
1094,11/1/2006,1373,58.71
1095,11/2/2006,1371.25,57.88
1096,11/3/2006,1368.5,59.14
1097,11/6/2006,1383.75,60.02
1098,11/7/2006,1389,58.93
1099,11/8/2006,1391.5,59.83
1100,11/9/2006,1384,61.16
1101,11/10/2006,1384.75,59.59
1102,11/13/2006,1388,58.58
1103,11/14/2006,1397.75,58.28
1104,11/15/2006,1401.5,58.76
1105,11/16/2006,1405,56.26
1106,11/17/2006,1404.75,55.81
1107,11/20/2006,1405.25,58.8
1108,11/21/2006,1406.25,60.17
1109,11/22/2006,1408.5,59.24
1110,11/24/2006,1403,67.85
1111,11/27/2006,1383.5,60.32
1112,11/28/2006,1388.5,60.99
1113,11/29/2006,1402.25,62.46
1114,11/30/2006,1403,63.13
1115,12/1/2006,1400.5,63.43
1116,12/4/2006,1410.75,62.44
1117,12/5/2006,1416.75,62.43
1118,12/6/2006,1414.75,62.19
1119,12/7/2006,1408.75,62.49
1120,12/8/2006,1410,62.03
1121,12/11/2006,1414.5,61.22
1122,12/12/2006,1412.75,61.02
1123,12/13/2006,1414.25,61.37
1124,12/14/2006,1426,62.51
1125,12/15/2006,1428.75,63.43
1126,12/18/2006,1434.75,62.21
1127,12/19/2006,1436.25,63.15
1128,12/20/2006,1435.25,63.72
1129,12/21/2006,1429.75,62.66
1130,12/22/2006,1420.25,62.41
1131,12/26/2006,1428.75,61.1
1132,12/27/2006,1437,60.34
1133,12/28/2006,1433.75,60.53
1134,12/29/2006,1428.5,61.05
1135,1/2/2007,1428.5,67.31
1136,1/3/2007,1424.75,58.32
1137,1/4/2007,1427.5,55.59
1138,1/5/2007,1416.5,56.31
1139,1/8/2007,1422.5,56.09
1140,1/9/2007,1420.5,55.64
1141,1/10/2007,1424.5,54.02
1142,1/11/2007,1431,51.88
1143,1/12/2007,1440.75,52.99
1144,1/15/2007,1443.5,59.95
1145,1/16/2007,1438.75,51.21
1146,1/17/2007,1438.75,52.24
1147,1/18/2007,1433.25,50.48
1148,1/19/2007,1436.75,51.99
1149,1/22/2007,1431,51.13
1150,1/23/2007,1435.5,55.04
1151,1/24/2007,1446.25,55.37
1152,1/25/2007,1429.25,54.23
1153,1/26/2007,1427.5,55.42
1154,1/29/2007,1426.25,54.01
1155,1/30/2007,1434,56.97
1156,1/31/2007,1443,58.14
1157,2/1/2007,1450.75,57.3
1158,2/2/2007,1453,59.02
1159,2/5/2007,1453.75,58.74
1160,2/6/2007,1453.25,58.88
1161,2/7/2007,1455.75,57.71
1162,2/8/2007,1454,59.71
1163,2/9/2007,1443,59.89
1164,2/12/2007,1438,57.81
1165,2/13/2007,1449.5,59.06
1166,2/14/2007,1458.5,58
1167,2/15/2007,1459.5,57.99
1168,2/16/2007,1459,59.39
1169,2/19/2007,1459.5,63.11
1170,2/20/2007,1461.75,58.07
1171,2/21/2007,1460.5,60.07
1172,2/22/2007,1459.25,60.95
1173,2/23/2007,1453.75,61.14
1174,2/26/2007,1452.5,61.39
1175,2/27/2007,1395.25,61.46
1176,2/28/2007,1409,61.79
1177,3/1/2007,1405,62
1178,3/2/2007,1385.75,61.64
1179,3/5/2007,1372.25,60.07
1180,3/6/2007,1395.5,60.69
1181,3/7/2007,1393.25,61.82
1182,3/8/2007,1404.75,61.64
1183,3/9/2007,1405,60.05
1184,3/12/2007,1407,58.91
1185,3/13/2007,1379.75,57.93
1186,3/14/2007,1389.5,58.16
1187,3/15/2007,1391.5,57.55
1188,3/16/2007,1396.25,57.11
1189,3/19/2007,1415.75,56.59
1190,3/20/2007,1423.5,56.73
1191,3/21/2007,1445,59.61
1192,3/22/2007,1445,61.69
1193,3/23/2007,1447,62.28
1194,3/26/2007,1445.25,62.91
1195,3/27/2007,1440.5,62.93
1196,3/28/2007,1429.5,64.08
1197,3/29/2007,1431.5,66.03
1198,3/30/2007,1431.25,65.87
1199,4/2/2007,1433.25,65.94
1200,4/3/2007,1447.25,64.64
1201,4/4/2007,1448.5,64.38
1202,4/5/2007,1452.75,64.28
1203,4/9/2007,1454.5,61.51
1204,4/10/2007,1456,61.89
1205,4/11/2007,1448.5,62.01
1206,4/12/2007,1455.5,63.85
1207,4/13/2007,1461.25,63.63
1208,4/16/2007,1475.5,63.61
1209,4/17/2007,1479,63.1
1210,4/18/2007,1480.25,63.13
1211,4/19/2007,1480.25,61.83
1212,4/20/2007,1493,63.38
1213,4/23/2007,1488.25,65.89
1214,4/24/2007,1488.5,64.58
1215,4/25/2007,1500.75,65.84
1216,4/26/2007,1502.75,65.06
1217,4/27/2007,1502,66.46
1218,4/30/2007,1488.5,65.71
1219,5/1/2007,1492.75,64.4
1220,5/2/2007,1501,63.68
1221,5/3/2007,1508.25,63.19
1222,5/4/2007,1514.25,61.93
1223,5/7/2007,1514.25,61.47
1224,5/8/2007,1512.25,62.26
1225,5/9/2007,1515.5,61.55
1226,5/10/2007,1499.25,61.81
1227,5/11/2007,1512.25,62.37
1228,5/14/2007,1508.75,62.46
1229,5/15/2007,1508.5,63.17
1230,5/16/2007,1518,62.55
1231,5/17/2007,1515.25,64.86
1232,5/18/2007,1528,64.94
1233,5/21/2007,1528,66.27
1234,5/22/2007,1525.25,64.97
1235,5/23/2007,1525.5,65.77
1236,5/24/2007,1511.5,64.18
1237,5/25/2007,1517.25,65.2
1238,5/28/2007,1518.25,71.06
1239,5/29/2007,1522.5,63.15
1240,5/30/2007,1534,63.49
1241,5/31/2007,1533,64.01
1242,6/1/2007,1539.5,65.08
1243,6/4/2007,1540.25,66.21
1244,6/5/2007,1533.75,65.61
1245,6/6/2007,1516.5,65.96
1246,6/7/2007,1489.25,66.93
1247,6/8/2007,1508,64.76
1248,6/11/2007,1510.5,65.97
1249,6/12/2007,1493,65.35
1250,6/13/2007,1515.5,66.26
1251,6/14/2007,1524.75,67.65
1252,6/15/2007,1534.25,68
1253,6/18/2007,1546,69.09
1254,6/19/2007,1549,69.1
1255,6/20/2007,1527,68.19
1256,6/21/2007,1535.75,68.65
1257,6/22/2007,1520.5,69.14
1258,6/25/2007,1513.5,69.18
1259,6/26/2007,1497.75,67.77
1260,6/27/2007,1519,68.97
1261,6/28/2007,1517.25,69.57
1262,6/29/2007,1515.5,70.68
1263,7/2/2007,1531,71.09
1264,7/3/2007,1536.25,71.41
1265,7/4/2007,1539,73.05
1266,7/5/2007,1534.5,71.81
1267,7/6/2007,1542.5,72.81
1268,7/9/2007,1542.5,72.19
1269,7/10/2007,1520,72.81
1270,7/11/2007,1531,72.56
1271,7/12/2007,1555.75,72.5
1272,7/13/2007,1560,73.93
1273,7/16/2007,1559.75,74.15
1274,7/17/2007,1558.75,74.02
1275,7/18/2007,1554.75,75.05
1276,7/19/2007,1559.75,75.92
1277,7/20/2007,1545,75.57
1278,7/23/2007,1549,74.89
1279,7/24/2007,1522.5,73.56
1280,7/25/2007,1524.75,75.88
1281,7/26/2007,1488,74.95
1282,7/27/2007,1458,77.02
1283,7/30/2007,1480.75,76.83
1284,7/31/2007,1462,78.21
1285,8/1/2007,1470,76.53
1286,8/2/2007,1481.75,76.86
1287,8/3/2007,1443,75.48
1288,8/6/2007,1467.75,72.06
1289,8/7/2007,1482.5,72.42
1290,8/8/2007,1504,72.15
1291,8/9/2007,1456.25,71.59
1292,8/10/2007,1451,71.47
1293,8/13/2007,1455,71.62
1294,8/14/2007,1434.25,72.38
1295,8/15/2007,1414.5,73.33
1296,8/16/2007,1424.5,71
1297,8/17/2007,1450,71.98
1298,8/20/2007,1449,71.12
1299,8/21/2007,1450.25,69.47
1300,8/22/2007,1468.75,69.26
1301,8/23/2007,1466.5,69.83
1302,8/24/2007,1483.5,71.09
1303,8/27/2007,1469.75,71.97
1304,8/28/2007,1438.25,71.73
1305,8/29/2007,1465.5,73.51
1306,8/30/2007,1461.5,73.36
1307,8/31/2007,1476.75,74.04
1308,9/3/2007,1476.5,70.8
1309,9/4/2007,1489.5,75.08
1310,9/5/2007,1476.5,75.73
1311,9/6/2007,1479.5,76.3
1312,9/7/2007,1459.75,76.7
1313,9/10/2007,1455.25,77.49
1314,9/11/2007,1472.75,78.23
1315,9/12/2007,1476.25,79.91
1316,9/13/2007,1485,80.09
1317,9/14/2007,1485,79.1
1318,9/17/2007,1477,80.57
1319,9/18/2007,1520,81.51
1320,9/19/2007,1528.75,81.93
1321,9/20/2007,1519.75,83.32
1322,9/21/2007,1533.5,81.62
1323,9/24/2007,1531.75,80.95
1324,9/25/2007,1529,79.53
1325,9/26/2007,1536.25,80.3
1326,9/27/2007,1544.5,82.88
1327,9/28/2007,1538,81.66
1328,10/1/2007,1556.5,80.24
1329,10/2/2007,1554.5,80.05
1330,10/3/2007,1550.75,79.94
1331,10/4/2007,1552.25,81.44
1332,10/5/2007,1570.75,81.22
1333,10/8/2007,1562.75,79.02
1334,10/9/2007,1576.25,80.26
1335,10/10/2007,1573.25,81.3
1336,10/11/2007,1565.25,83.08
1337,10/12/2007,1574.5,83.69
1338,10/15/2007,1560.25,86.13
1339,10/16/2007,1547.5,87.61
1340,10/17/2007,1552.5,87.4
1341,10/18/2007,1546.75,89.47
1342,10/19/2007,1505.75,88.6
1343,10/22/2007,1513.5,87.56
1344,10/23/2007,1525.5,85.27
1345,10/24/2007,1525.25,87.1
1346,10/25/2007,1525,90.46
1347,10/26/2007,1542.5,91.86
1348,10/29/2007,1547,93.53
1349,10/30/2007,1536,90.38
1350,10/31/2007,1555,94.53
1351,11/1/2007,1515.75,93.49
1352,11/2/2007,1517.5,95.93
1353,11/5/2007,1505.5,93.98
1354,11/6/2007,1525,96.7
1355,11/7/2007,1482.75,96.37
1356,11/8/2007,1475.5,95.46
1357,11/9/2007,1455,96.32
1358,11/12/2007,1440.25,94.62
1359,11/13/2007,1483.25,91.17
1360,11/14/2007,1478,94.09
1361,11/15/2007,1458,93.43
1362,11/16/2007,1460.25,95.1
1363,11/19/2007,1437.5,94.64
1364,11/20/2007,1447,98.03
1365,11/21/2007,1417.75,97.29
1366,11/23/2007,1442,98.18
1367,11/26/2007,1409.25,97.7
1368,11/27/2007,1426.5,94.42
1369,11/28/2007,1470.5,90.62
1370,11/29/2007,1471.5,91.01
1371,11/30/2007,1483.75,88.71
1372,12/3/2007,1475.5,89.31
1373,12/4/2007,1463.25,88.32
1374,12/5/2007,1487,87.49
1375,12/6/2007,1507.5,90.23
1376,12/7/2007,1507.25,88.28
1377,12/10/2007,1518.75,87.86
1378,12/11/2007,1478,90.02
1379,12/12/2007,1490.25,94.39
1380,12/13/2007,1488,92.25
1381,12/14/2007,1468,91.27
1382,12/17/2007,1446.5,90.63
1383,12/18/2007,1455.75,90.49
1384,12/19/2007,1454,91.24
1385,12/20/2007,1464,91.06
1386,12/21/2007,1475,93.31
1387,12/24/2007,1506.5,94.13
1388,12/26/2007,1509.75,95.97
1389,12/27/2007,1489.75,96.62
1390,12/28/2007,1485.5,96
1391,12/31/2007,1477.25,95.98
1392,1/2/2008,1458.5,99.62
1393,1/3/2008,1458.75,99.18
1394,1/4/2008,1423,97.91
1395,1/7/2008,1421.5,95.09
1396,1/8/2008,1397,96.33
1397,1/9/2008,1411.5,95.67
1398,1/10/2008,1421,93.71
1399,1/11/2008,1407.75,92.69
1400,1/14/2008,1420.25,94.2
1401,1/15/2008,1388,91.9
1402,1/16/2008,1376,90.84
1403,1/17/2008,1339.75,90.13
1404,1/18/2008,1325.25,90.57
1405,1/22/2008,1309.25,89.85
1406,1/23/2008,1342,86.99
1407,1/24/2008,1352.25,89.41
1408,1/25/2008,1334,90.71
1409,1/28/2008,1354.5,90.99
1410,1/29/2008,1362,91.64
1411,1/30/2008,1350.5,92.33
1412,1/31/2008,1379.5,91.75
1413,2/1/2008,1397,88.96
1414,2/4/2008,1378.75,90.02
1415,2/5/2008,1343.25,88.41
1416,2/6/2008,1330,87.14
1417,2/7/2008,1340.25,88.11
1418,2/8/2008,1330.25,91.77
1419,2/11/2008,1338.25,93.59
1420,2/12/2008,1349.75,92.78
1421,2/13/2008,1363.75,93.27
1422,2/14/2008,1351,95.46
1423,2/15/2008,1351.25,95.5
1424,2/19/2008,1355.5,100.01
1425,2/20/2008,1359,100.74
1426,2/21/2008,1347,98.23
1427,2/22/2008,1355.5,98.81
1428,2/25/2008,1371.5,99.23
1429,2/26/2008,1382.75,100.88
1430,2/27/2008,1380.5,99.64
1431,2/28/2008,1365.75,102.59
1432,2/29/2008,1331.25,101.84
1433,3/3/2008,1332,102.45
1434,3/4/2008,1327,99.52
1435,3/5/2008,1335.5,104.52
1436,3/6/2008,1308,105.47
1437,3/7/2008,1292.75,105.15
1438,3/10/2008,1275.5,107.9
1439,3/11/2008,1324,108.75
1440,3/12/2008,1309.5,109.92
1441,3/13/2008,1313.25,110.33
1442,3/14/2008,1291.5,110.21
1443,3/17/2008,1278.5,105.68
1444,3/18/2008,1332.5,109.42
1445,3/19/2008,1298.5,104.48
1446,3/20/2008,1302.75,103
1447,3/24/2008,1351.5,100.86
1448,3/25/2008,1351.5,101.22
1449,3/26/2008,1335.5,105.9
1450,3/27/2008,1329.75,107.58
1451,3/28/2008,1319,105.62
1452,3/31/2008,1324,101.58
1453,4/1/2008,1370.5,100.98
1454,4/2/2008,1371,104.83
1455,4/3/2008,1373.5,103.83
1456,4/4/2008,1372,106.23
1457,4/7/2008,1372.25,109.09
1458,4/8/2008,1371,108.5
1459,4/9/2008,1360.25,110.87
1460,4/10/2008,1363,110.11
1461,4/11/2008,1335.5,110.14
1462,4/14/2008,1331.25,111.76
1463,4/15/2008,1336,113.79
1464,4/16/2008,1371,114.93
1465,4/17/2008,1372.25,114.86
1466,4/18/2008,1388,116.69
1467,4/21/2008,1388.25,117.48
1468,4/22/2008,1380.75,119.37
1469,4/23/2008,1378.5,117.35
1470,4/24/2008,1386,116.06
1471,4/25/2008,1397,118.52
1472,4/28/2008,1397.5,118.75
1473,4/29/2008,1391,115.63
1474,4/30/2008,1384.5,113.46
1475,5/1/2008,1411.5,112.52
1476,5/2/2008,1415.75,116.32
1477,5/5/2008,1408.25,119.97
1478,5/6/2008,1420.75,121.84
1479,5/7/2008,1395.25,123.53
1480,5/8/2008,1392,123.69
1481,5/9/2008,1389,125.96
1482,5/12/2008,1404.75,124.23
1483,5/13/2008,1404.75,125.8
1484,5/14/2008,1407.75,124.22
1485,5/15/2008,1424.5,124.12
1486,5/16/2008,1425.75,126.29
1487,5/19/2008,1429.75,127.05
1488,5/20/2008,1417,129.07
1489,5/21/2008,1392.75,127.69
1490,5/22/2008,1393.25,130.81
1491,5/23/2008,1373.5,132.19
1492,5/27/2008,1384.75,128.85
1493,5/28/2008,1391.5,131.03
1494,5/29/2008,1397.75,126.62
1495,5/30/2008,1400.5,127.35
1496,6/2/2008,1385.5,127.76
1497,6/3/2008,1378.5,124.31
1498,6/4/2008,1377.5,122.3
1499,6/5/2008,1405.25,127.79
1500,6/6/2008,1359.5,138.54
1501,6/9/2008,1363.5,134.35
1502,6/10/2008,1356.25,131.31
1503,6/11/2008,1336,136.38
1504,6/12/2008,1341,136.74
1505,6/13/2008,1357.5,134.86
1506,6/16/2008,1357.75,134.61
1507,6/17/2008,1351,134.01
1508,6/18/2008,1337,136.68
1509,6/19/2008,1340,131.93
1510,6/20/2008,1339.25,134.62
1511,6/23/2008,1318.25,133.75
1512,6/24/2008,1315.5,137
1513,6/25/2008,1322.5,134.55
1514,6/26/2008,1284.5,139.64
1515,6/27/2008,1280,140.21
1516,6/30/2008,1283,140
1517,7/1/2008,1286.25,140.97
1518,7/2/2008,1262.75,143.57
1519,7/3/2008,1265,145.29
1520,7/7/2008,1251.75,141.37
1521,7/8/2008,1273.75,136.04
1522,7/9/2008,1248,136.05
1523,7/10/2008,1254.5,141.65
1524,7/11/2008,1239.75,145.08
1525,7/14/2008,1228.25,145.18
1526,7/15/2008,1211,138.74
1527,7/16/2008,1241,134.6
1528,7/17/2008,1253.5,129.29
1529,7/18/2008,1260.5,128.88
1530,7/21/2008,1261.5,131.04
1531,7/22/2008,1274.25,127.95
1532,7/23/2008,1282.5,126.9
1533,7/24/2008,1253.75,125.49
1534,7/25/2008,1253.75,123.26
1535,7/28/2008,1235,124.73
1536,7/29/2008,1261.75,122.19
1537,7/30/2008,1284.75,126.77
1538,7/31/2008,1267,124.08
1539,8/1/2008,1260.25,125.1
1540,8/4/2008,1248.75,121.41
1541,8/5/2008,1283,119.17
1542,8/6/2008,1287.75,118.58
1543,8/7/2008,1268,120.02
1544,8/8/2008,1292.25,115.2
1545,8/11/2008,1305,114.45
1546,8/12/2008,1291.5,113.01
1547,8/13/2008,1284.5,116
1548,8/14/2008,1293.75,115.01
1549,8/15/2008,1299.75,113.77
1550,8/18/2008,1282,112.87
1551,8/19/2008,1268.5,114.53
1552,8/20/2008,1273.75,114.98
1553,8/21/2008,1275.5,114.3
1554,8/22/2008,1292.25,114.59
1555,8/25/2008,1266.5,115.11
1556,8/26/2008,1271.75,116.27
1557,8/27/2008,1282,118.15
1558,8/28/2008,1298,115.59
1559,8/29/2008,1282.5,115.46
1560,9/2/2008,1276.5,109.71
1561,9/3/2008,1275.25,109.35
1562,9/4/2008,1236.5,107.89
1563,9/5/2008,1241,106.23
1564,9/8/2008,1267,106.34
1565,9/9/2008,1226.5,103.26
1566,9/10/2008,1233.25,102.58
1567,9/11/2008,1251,100.87
1568,9/12/2008,1257.25,101.18
1569,9/15/2008,1195,95.71
1570,9/16/2008,1214.25,91.15
1571,9/17/2008,1160.75,97.16
1572,9/18/2008,1198.25,97.88
1573,9/19/2008,1279.25,104.55
1574,9/22/2008,1213.75,120.92
1575,9/23/2008,1187,106.61
1576,9/24/2008,1193,105.73
1577,9/25/2008,1213.5,108.02
1578,9/26/2008,1214.5,106.89
1579,9/29/2008,1119,96.37
1580,9/30/2008,1167.5,100.64
1581,10/1/2008,1168.5,98.53
1582,10/2/2008,1124.5,93.97
1583,10/3/2008,1108.25,93.88
1584,10/6/2008,1053.25,87.81
1585,10/7/2008,1005.75,90.06
1586,10/8/2008,981,88.95
1587,10/9/2008,912.5,86.59
